Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot
1985,50,1424,86,1305,77,H,0
1985,51,1140,89,1417,81,H,0
1985,51,1152,78,1224,66,H,0
1985,51,1155,55,1202,53,A,0
1985,51,1161,89,1426,77,A,0
1985,51,1178,85,1185,80,H,0
1985,51,1181,76,1321,55,A,0
1985,51,1186,81,1286,73,H,0
1985,51,1192,55,1344,53,A,0
1985,51,1197,81,1212,72,H,0
1985,51,1207,89,1288,62,H,0
1985,51,1273,75,1126,60,H,0
1985,51,1290,89,1359,76,H,0
1985,51,1301,82,1384,64,H,0
1985,51,1309,85,1375,76,A,0
1985,51,1326,83,1416,59,H,0
1985,51,1347,64,1121,51,H,0
1985,51,1374,90,1317,45,H,0
1985,51,1380,79,1322,76,A,0
1985,51,1408,87,1134,55,H,0
1985,51,1439,107,1351,74,H,0
1985,51,1444,65,1177,64,H,0
1985,51,1448,83,1187,57,H,0
1985,52,1104,88,1464,69,H,0
1985,52,1116,56,1278,46,N,0
1985,52,1124,91,1144,71,H,0
1985,52,1133,79,1108,72,H,0
1985,52,1266,74,1221,67,A,0
1985,52,1285,60,1168,59,A,0
1985,52,1293,76,1398,56,H,0
1985,52,1314,80,1455,69,N,0
1985,52,1345,75,1356,66,H,0
1985,52,1350,85,1180,52,H,0
1985,52,1361,91,1270,85,N,0
1985,52,1397,98,1184,74,H,0
1985,52,1414,92,1337,91,H,0
1985,52,1419,63,1109,38,A,0
1985,52,1424,84,1418,55,H,0
1985,52,1428,84,1305,75,H,0
1985,52,1449,79,1129,53,H,0
1985,52,1450,80,1364,69,H,0
1985,52,1451,62,1308,56,A,0
1985,53,1113,76,1455,69,N,0
1985,53,1123,115,1209,58,H,0
1985,53,1141,51,1320,50,N,0
1985,53,1151,85,1174,67,H,0
1985,53,1153,63,1241,56,N,0
1985,53,1191,84,1224,72,H,0
1985,53,1199,83,1338,76,N,0
1985,53,1206,79,1327,73,N,0
1985,53,1210,84,1121,53,H,0
1985,53,1217,79,1436,58,A,0
1985,53,1218,81,1333,64,H,0
1985,53,1220,77,1150,70,H,0
1985,53,1222,88,1339,63,H,0
1985,53,1223,66,1215,55,N,0
1985,53,1229,74,1401,66,N,0
1985,53,1239,73,1310,61,H,0
1985,53,1246,69,1190,54,H,0
1985,53,1261,78,1309,64,H,0
1985,53,1279,66,1395,64,N,0
1985,53,1307,59,1112,58,H,0
1985,53,1349,62,1249,55,H,0
1985,53,1351,100,1426,93,N,0
1985,53,1360,53,1334,47,A,0
1985,53,1361,86,1418,73,N,0
1985,53,1375,67,1379,58,A,0
1985,53,1388,85,1446,82,N,0
1985,53,1390,67,1258,59,H,0
1985,53,1408,89,1197,56,H,0
1985,53,1410,73,1402,53,H,0
1985,53,1412,80,1122,68,H,0
1985,53,1424,84,1270,73,H,0
1985,53,1433,78,1120,59,N,0
1985,53,1437,63,1180,55,A,0
1985,53,1461,60,1332,58,H,0
1985,54,1116,64,1331,57,A,0
1985,54,1117,66,1238,64,A,0
1985,54,1120,95,1174,63,N,0
1985,54,1123,85,1351,63,H,0
1985,54,1129,57,1461,55,A,0
1985,54,1131,90,1216,66,A,0
1985,54,1133,78,1405,76,A,0
1985,54,1140,84,1449,75,H,0
1985,54,1143,73,1286,45,H,0
1985,54,1168,81,1337,75,H,0
1985,54,1173,71,1378,66,A,0
1985,54,1177,61,1321,56,H,0
1985,54,1178,77,1278,67,A,0
1985,54,1179,65,1387,62,A,0
1985,54,1184,63,1202,54,A,0
1985,54,1185,74,1464,70,A,0
1985,54,1191,82,1141,66,H,0
1985,54,1192,72,1175,56,H,0
1985,54,1196,70,1391,54,H,0
1985,54,1200,83,1373,69,A,0
1985,54,1204,54,1144,50,H,0
1985,54,1206,61,1412,60,A,0
1985,54,1207,69,1307,61,A,0
1985,54,1208,99,1352,62,H,0
1985,54,1215,70,1402,57,N,0
1985,54,1222,66,1388,63,H,0
1985,54,1224,62,1320,52,N,0
1985,54,1229,77,1360,58,N,0
1985,54,1231,70,1243,58,A,0
1985,54,1232,88,1435,77,H,0
1985,54,1234,88,1376,78,H,0
1985,54,1235,85,1161,49,H,0
1985,54,1239,71,1279,47,H,0
1985,54,1241,56,1190,46,N,0
1985,54,1242,76,1203,70,A,0
1985,54,1245,56,1103,52,A,0
1985,54,1246,66,1153,55,H,0
1985,54,1249,56,1451,51,H,0
1985,54,1250,79,1193,75,A,0
1985,54,1260,63,1228,62,H,0
1985,54,1261,88,1423,65,H,0
1985,54,1264,69,1383,64,A,0
1985,54,1267,79,1287,73,H,0
1985,54,1268,88,1259,74,A,0
1985,54,1272,76,1233,62,H,0
1985,54,1273,81,1399,76,H,0
1985,54,1276,93,1353,77,H,0
1985,54,1277,81,1227,60,A,0
1985,54,1285,77,1186,70,A,0
1985,54,1314,85,1113,66,N,0
1985,54,1326,88,1281,77,H,0
1985,54,1327,99,1122,70,N,0
1985,54,1332,55,1308,51,A,0
1985,54,1359,88,1311,76,H,0
1985,54,1361,71,1400,65,H,0
1985,54,1363,74,1365,67,H,0
1985,54,1371,58,1389,57,H,0
1985,54,1374,85,1328,76,N,0
1985,54,1385,88,1417,69,N,0
1985,54,1386,59,1335,57,H,0
1985,54,1393,84,1432,63,H,0
1985,54,1395,81,1310,71,N,0
1985,54,1396,71,1448,61,A,0
1985,54,1397,77,1350,64,H,0
1985,54,1401,79,1334,62,A,0
1985,54,1409,96,1329,83,H,0
1985,54,1410,60,1223,59,H,0
1985,54,1411,63,1431,62,A,0
1985,54,1419,85,1109,42,A,0
1985,54,1425,78,1428,65,H,0
1985,54,1426,85,1209,79,N,0
1985,54,1427,81,1212,59,H,0
1985,54,1429,94,1226,85,A,0
1985,54,1433,74,1151,58,A,0
1985,54,1437,80,1247,63,A,0
1985,54,1439,65,1452,63,A,0
1985,54,1446,80,1339,59,N,0
1985,54,1450,63,1304,58,A,0
1985,54,1458,83,1296,71,N,0
1985,54,1462,88,1275,85,H,0
1985,55,1114,68,1322,52,H,0
1985,55,1145,77,1182,74,A,0
1985,55,1344,71,1135,67,H,0
1985,55,1443,60,1292,50,A,0
1985,56,1238,79,1398,63,H,0
1985,57,1210,72,1116,52,N,0
1985,57,1218,66,1165,58,H,0
1985,57,1268,70,1234,68,N,0
1985,57,1328,90,1257,72,N,0
1985,57,1449,72,1235,59,N,0
1985,58,1116,84,1235,79,N,0
1985,58,1210,65,1449,58,N,0
1985,58,1234,59,1165,56,N,0
1985,58,1268,79,1218,71,A,0
1985,58,1278,70,1266,62,H,0
1985,58,1453,53,1211,52,H,0
1985,58,1456,53,1306,45,N,0
1985,59,1104,73,1309,55,A,0
1985,59,1114,82,1368,73,H,0
1985,59,1143,55,1339,51,A,0
1985,59,1177,87,1166,58,H,0
1985,59,1186,80,1387,74,H,0
1985,59,1201,46,1293,44,N,0
1985,59,1210,70,1268,69,N,0
1985,59,1234,71,1116,52,N,0
1985,59,1235,81,1165,59,N,0
1985,59,1243,75,1410,68,N,0
1985,59,1301,80,1353,68,N,0
1985,59,1321,61,1139,58,H,0
1985,59,1326,84,1151,62,N,0
1985,59,1332,55,1172,50,N,0
1985,59,1333,80,1335,58,N,0
1985,59,1375,90,1106,85,H,0
1985,59,1385,77,1330,66,N,0
1985,59,1389,63,1284,53,H,0
1985,59,1391,66,1197,56,N,0
1985,59,1397,77,1248,58,H,0
1985,59,1403,76,1160,75,A,0
1985,59,1424,78,1117,71,H,0
1985,59,1438,66,1336,54,N,0
1985,59,1449,81,1218,63,A,0
1985,59,1464,70,1156,63,H,0
1985,60,1104,54,1438,48,N,0
1985,60,1108,95,1317,75,N,0
1985,60,1130,82,1277,78,N,0
1985,60,1133,83,1296,64,H,0
1985,60,1137,76,1134,59,N,0
1985,60,1143,70,1332,68,N,0
1985,60,1151,76,1197,60,N,0
1985,60,1155,86,1269,72,N,0
1985,60,1168,66,1161,64,N,0
1985,60,1173,88,1135,65,H,0
1985,60,1181,76,1412,62,N,0
1985,60,1182,70,1132,61,N,0
1985,60,1185,63,1267,62,A,0
1985,60,1200,74,1247,67,N,0
1985,60,1207,77,1398,64,N,0
1985,60,1208,105,1463,65,N,0
1985,60,1211,56,1179,38,N,0
1985,60,1220,85,1180,71,N,0
1985,60,1224,62,1192,51,N,0
1985,60,1229,92,1318,84,N,0
1985,60,1233,55,1163,54,N,0
1985,60,1245,90,1193,74,N,0
1985,60,1261,103,1429,71,H,0
1985,60,1266,85,1250,56,H,0
1985,60,1273,90,1390,76,N,0
1985,60,1293,66,1335,54,N,0
1985,60,1304,73,1414,67,N,0
1985,60,1305,67,1388,62,H,0
1985,60,1309,61,1336,59,H,0
1985,60,1326,73,1391,67,N,0
1985,60,1330,82,1353,80,N,0
1985,60,1333,66,1201,50,N,0
1985,60,1339,51,1172,49,H,0
1985,60,1343,68,1150,66,N,0
1985,60,1344,73,1446,64,H,0
1985,60,1345,77,1280,46,N,0
1985,60,1360,70,1215,65,H,0
1985,60,1363,67,1325,62,N,0
1985,60,1365,80,1153,65,H,0
1985,60,1371,73,1299,68,N,0
1985,60,1373,94,1174,69,H,0
1985,60,1378,90,1171,54,H,0
1985,60,1385,66,1301,56,N,0
1985,60,1393,77,1178,63,N,0
1985,60,1395,72,1361,70,A,0
1985,60,1396,71,1337,66,N,0
1985,60,1400,69,1119,57,H,0
1985,60,1405,87,1225,80,H,0
1985,60,1409,86,1187,63,H,0
1985,60,1410,54,1117,50,N,0
1985,60,1424,77,1243,68,H,0
1985,60,1425,95,1154,62,H,0
1985,60,1428,69,1184,62,H,0
1985,60,1431,90,1448,75,H,0
1985,60,1432,51,1159,43,H,0
1985,60,1433,68,1350,52,H,0
1985,60,1435,73,1162,59,H,0
1985,60,1437,91,1140,61,N,0
1985,60,1439,47,1241,37,N,0
1985,60,1450,63,1319,61,N,0
1985,60,1458,71,1401,69,N,0
1985,60,1461,86,1124,84,N,0
1985,61,1120,59,1452,58,A,0
1985,61,1129,69,1226,54,H,0
1985,61,1130,92,1395,75,N,0
1985,61,1131,62,1180,59,N,0
1985,61,1133,84,1245,72,H,0
1985,61,1134,52,1159,46,N,0
1985,61,1139,88,1123,75,H,0
1985,61,1140,73,1463,58,N,0
1985,61,1145,94,1436,53,A,0
1985,61,1150,76,1225,58,N,0
1985,61,1152,60,1453,59,A,0
1985,61,1155,81,1435,74,A,0
1985,61,1156,66,1321,54,H,0
1985,61,1161,61,1388,60,N,0
1985,61,1162,52,1269,40,N,0
1985,61,1163,81,1306,57,N,0
1985,61,1178,81,1132,77,N,0
1985,61,1179,81,1250,59,N,0
1985,61,1181,75,1425,73,A,0
1985,61,1187,70,1317,65,N,0
1985,61,1192,87,1174,84,N,0
1985,61,1196,87,1113,73,N,0
1985,61,1199,97,1202,75,A,0
1985,61,1203,53,1406,50,A,0
1985,61,1207,61,1299,56,N,0
1985,61,1208,75,1437,68,N,0
1985,61,1211,60,1266,54,A,0
1985,61,1229,65,1344,59,A,0
1985,61,1231,77,1275,72,N,0
1985,61,1233,68,1456,55,N,0
1985,61,1247,84,1171,55,N,0
1985,61,1256,90,1327,62,A,0
1985,61,1260,93,1257,81,A,0
1985,61,1277,77,1361,61,A,0
1985,61,1281,76,1112,73,N,0
1985,61,1293,71,1339,49,A,0
1985,61,1296,87,1193,79,N,0
1985,61,1305,66,1168,56,H,0
1985,61,1319,63,1227,54,N,0
1985,61,1325,58,1184,52,N,0
1985,61,1328,121,1264,74,N,0
1985,61,1332,63,1201,60,N,0
1985,61,1333,70,1143,59,N,0
1985,61,1335,81,1172,80,N,0
1985,61,1337,86,1124,83,N,0
1985,61,1338,66,1352,48,H,0
1985,61,1345,74,1431,64,A,0
1985,61,1349,64,1368,61,H,0
1985,61,1350,67,1241,55,N,0
1985,61,1363,72,1428,70,A,0
1985,61,1364,60,1286,57,H,0
1985,61,1365,78,1304,59,H,0
1985,61,1371,97,1398,88,N,0
1985,61,1373,64,1224,62,H,0
1985,61,1378,73,1200,64,H,0
1985,61,1382,67,1102,52,N,0
1985,61,1387,75,1109,47,A,0
1985,61,1389,48,1265,47,A,0
1985,61,1390,75,1119,60,N,0
1985,61,1393,75,1182,60,N,0
1985,61,1396,66,1461,60,N,0
1985,61,1397,81,1276,77,H,0
1985,61,1400,69,1273,68,H,0
1985,61,1402,54,1212,46,H,0
1985,61,1403,97,1308,87,A,0
1985,61,1405,61,1343,45,H,0
1985,61,1408,70,1329,63,N,0
1985,61,1409,92,1108,79,H,0
1985,61,1412,79,1154,64,N,0
1985,61,1414,99,1153,81,N,0
1985,61,1417,69,1331,61,H,0
1985,61,1432,67,1137,65,H,0
1985,61,1433,69,1439,65,H,0
1985,61,1443,80,1287,49,H,0
1985,61,1446,81,1318,74,N,0
1985,61,1448,67,1280,65,N,0
1985,61,1455,97,1216,66,H,0
1985,61,1458,83,1307,74,A,0
1985,61,1462,81,1310,64,A,0
1985,62,1135,69,1102,59,N,0
1985,62,1166,60,1323,58,H,0
1985,62,1173,83,1382,60,H,0
1985,62,1231,80,1196,63,N,0
1985,62,1261,63,1104,61,H,0
1985,62,1275,68,1113,52,N,0
1985,62,1281,81,1314,76,N,0
1985,62,1327,53,1264,52,H,0
1985,62,1328,84,1256,72,N,0
1985,62,1329,75,1352,67,N,0
1985,62,1338,69,1408,54,H,0
1985,63,1246,92,1242,89,N,0
1985,63,1319,83,1186,70,A,0
1985,63,1334,73,1286,70,H,0
1985,63,1356,76,1416,65,A,0
1985,63,1380,84,1431,75,A,0
1985,63,1449,64,1249,59,H,0
1985,65,1116,70,1401,67,A,0
1985,65,1130,67,1344,55,H,0
1985,65,1133,76,1166,72,A,0
1985,65,1141,78,1123,75,H,0
1985,65,1145,56,1306,47,A,0
1985,65,1153,63,1199,62,H,0
1985,65,1155,84,1111,77,H,0
1985,65,1160,81,1216,67,H,0
1985,65,1172,68,1202,67,A,0
1985,65,1173,80,1260,70,H,0
1985,65,1180,89,1174,75,A,0
1985,65,1183,97,1416,79,A,0
1985,65,1185,81,1296,56,H,0
1985,65,1193,86,1171,70,A,0
1985,65,1196,84,1397,70,H,0
1985,65,1197,97,1106,90,H,0
1985,65,1204,71,1144,63,A,0
1985,65,1206,104,1110,78,H,0
1985,65,1207,73,1371,56,H,0
1985,65,1211,56,1225,54,H,0
1985,65,1222,83,1395,73,A,0
1985,65,1231,87,1276,62,A,0
1985,65,1245,80,1132,66,A,0
1985,65,1246,68,1120,61,H,0
1985,65,1248,47,1159,40,A,0
1985,65,1250,76,1351,59,H,0
1985,65,1261,79,1208,74,A,0
1985,65,1266,66,1453,48,H,0
1985,65,1267,90,1175,62,H,0
1985,65,1268,58,1301,56,H,0
1985,65,1330,86,1375,84,A,0
1985,65,1373,84,1119,67,H,0
1985,65,1374,66,1349,57,A,0
1985,65,1385,57,1163,51,N,0
1985,65,1398,76,1122,75,A,0
1985,65,1403,67,1400,60,H,0
1985,65,1406,86,1220,78,H,0
1985,65,1418,63,1201,56,H,0
1985,65,1424,142,1429,140,A,0
1985,65,1427,101,1124,91,H,0
1985,65,1435,63,1279,61,H,0
1985,65,1437,82,1393,70,H,0
1985,65,1438,67,1439,59,N,0
1985,65,1444,72,1405,64,H,0
1985,65,1448,64,1456,47,H,0
1985,66,1114,89,1209,79,H,0
1985,66,1121,90,1441,85,H,0
1985,66,1140,62,1431,60,H,0
1985,66,1147,68,1322,67,H,0
1985,66,1161,69,1218,58,H,0
1985,66,1177,76,1388,53,H,0
1985,66,1182,59,1269,53,A,0
1985,66,1187,75,1131,62,H,0
1985,66,1191,80,1304,73,H,0
1985,66,1200,67,1253,55,A,0
1985,66,1203,71,1452,67,H,0
1985,66,1210,93,1271,40,H,0
1985,66,1226,89,1109,59,A,0
1985,66,1229,66,1179,56,A,0
1985,66,1233,103,1247,73,A,0
1985,66,1234,75,1345,63,H,0
1985,66,1235,114,1288,67,H,0
1985,66,1242,78,1411,74,H,0
1985,66,1257,72,1365,67,H,0
1985,66,1259,74,1192,68,H,0
1985,66,1264,74,1135,64,H,0
1985,66,1265,63,1383,46,H,0
1985,66,1277,82,1326,79,H,0
1985,66,1278,60,1228,58,H,0
1985,66,1280,71,1104,67,A,0
1985,66,1285,72,1186,59,H,0
1985,66,1308,70,1168,63,H,0
1985,66,1314,85,1391,71,N,0
1985,66,1318,89,1263,71,A,0
1985,66,1325,73,1275,62,H,0
1985,66,1329,65,1117,56,A,0
1985,66,1331,86,1243,71,H,0
1985,66,1333,59,1417,49,H,0
1985,66,1337,82,1319,65,H,0
1985,66,1347,73,1197,72,H,0
1985,66,1353,74,1348,68,H,0
1985,66,1359,73,1126,59,H,0
1985,66,1361,60,1461,57,A,0
1985,66,1363,93,1414,71,H,0
1985,66,1378,80,1134,66,H,0
1985,66,1387,59,1283,56,A,0
1985,66,1396,77,1386,45,N,0
1985,66,1402,44,1212,35,A,0
1985,66,1409,90,1232,71,H,0
1985,66,1425,63,1332,59,A,0
1985,66,1426,67,1215,63,A,0
1985,66,1428,68,1307,63,H,0
1985,66,1432,73,1436,60,H,0
1985,66,1449,78,1390,69,H,0
1985,66,1450,86,1143,67,H,0
1985,66,1455,98,1446,64,H,0
1985,66,1463,59,1221,55,A,0
1985,67,1161,67,1102,58,H,0
1985,67,1254,72,1183,71,N,0
1985,67,1286,78,1258,60,H,0
1985,67,1347,52,1144,48,N,0
1985,67,1412,66,1177,59,H,0
1985,68,1104,87,1208,74,H,0
1985,68,1108,88,1227,74,N,0
1985,68,1110,80,1183,79,N,0
1985,68,1111,66,1190,57,A,0
1985,68,1112,61,1113,60,A,0
1985,68,1114,97,1359,71,H,0
1985,68,1117,73,1238,50,H,0
1985,68,1120,80,1196,74,H,0
1985,68,1123,81,1132,67,H,0
1985,68,1129,68,1186,57,H,0
1985,68,1133,83,1179,74,A,0
1985,68,1137,68,1406,50,H,0
1985,68,1145,80,1373,71,H,0
1985,68,1147,88,1209,63,H,0
1985,68,1149,79,1121,58,H,0
1985,68,1153,59,1408,50,H,0
1985,68,1154,83,1202,76,A,0
1985,68,1156,67,1432,59,A,0
1985,68,1165,77,1352,66,H,0
1985,68,1166,73,1229,63,H,0
1985,68,1168,82,1253,71,A,0
1985,68,1171,62,1217,60,A,0
1985,68,1173,67,1268,63,H,0
1985,68,1174,76,1351,70,A,0
1985,68,1181,63,1438,58,A,0
1985,68,1191,65,1327,63,A,0
1985,68,1201,62,1334,57,A,0
1985,68,1203,83,1182,66,H,0
1985,68,1207,82,1130,80,H,0
1985,68,1211,65,1226,60,H,0
1985,68,1220,75,1248,64,H,0
1985,68,1221,72,1389,60,H,0
1985,68,1223,75,1215,64,H,0
1985,68,1224,57,1192,55,H,0
1985,68,1232,91,1446,88,A,0
1985,68,1233,70,1284,67,A,0
1985,68,1234,64,1228,60,H,0
1985,68,1242,90,1455,83,N,0
1985,68,1243,111,1288,70,H,0
1985,68,1245,91,1185,90,H,0
1985,68,1246,78,1301,62,H,0
1985,68,1247,80,1119,63,H,0
1985,68,1256,92,1322,63,H,0
1985,68,1260,86,1139,74,A,0
1985,68,1266,67,1160,52,A,0
1985,68,1269,83,1353,72,H,0
1985,68,1273,71,1204,60,A,0
1985,68,1275,91,1141,59,H,0
1985,68,1276,87,1326,82,H,0
1985,68,1277,68,1231,61,H,0
1985,68,1280,83,1261,69,H,0
1985,68,1281,72,1122,63,H,0
1985,68,1285,74,1258,58,H,0
1985,68,1290,87,1368,74,H,0
1985,68,1296,69,1405,62,H,0
1985,68,1298,63,1259,54,A,0
1985,68,1306,52,1159,40,A,0
1985,68,1307,76,1140,70,A,0
1985,68,1311,53,1411,51,A,0
1985,68,1314,78,1199,69,N,0
1985,68,1318,73,1310,70,H,0
1985,68,1323,79,1172,62,N,0
1985,68,1328,101,1419,95,H,0
1985,68,1329,78,1309,57,A,0
1985,68,1331,68,1387,55,H,0
1985,68,1333,52,1449,45,A,0
1985,68,1337,76,1200,71,H,0
1985,68,1338,73,1344,62,H,0
1985,68,1339,68,1305,64,H,0
1985,68,1343,75,1250,67,A,0
1985,68,1345,74,1278,65,A,0
1985,68,1349,63,1395,62,H,0
1985,68,1354,66,1106,61,H,0
1985,68,1360,54,1319,53,H,0
1985,68,1361,88,1102,73,A,0
1985,68,1364,89,1308,83,A,0
1985,68,1365,74,1225,58,A,0
1985,68,1374,63,1116,60,H,0
1985,68,1375,63,1378,59,A,0
1985,68,1376,60,1272,58,H,0
1985,68,1382,74,1348,70,A,0
1985,68,1385,73,1371,57,H,0
1985,68,1396,65,1336,49,A,0
1985,68,1397,70,1279,63,A,0
1985,68,1398,83,1197,82,H,0
1985,68,1400,61,1222,58,H,0
1985,68,1401,102,1124,78,A,0
1985,68,1403,81,1317,55,H,0
1985,68,1409,98,1356,96,A,0
1985,68,1414,83,1429,73,A,0
1985,68,1416,58,1442,55,H,0
1985,68,1417,67,1332,59,H,0
1985,68,1423,66,1206,64,H,0
1985,68,1424,80,1363,65,A,0
1985,68,1426,82,1427,81,H,0
1985,68,1431,78,1428,67,A,0
1985,68,1433,67,1239,65,A,0
1985,68,1437,70,1163,59,H,0
1985,68,1439,92,1299,67,H,0
1985,68,1440,58,1267,54,A,0
1985,68,1443,73,1330,67,H,0
1985,68,1444,84,1325,79,H,0
1985,68,1448,68,1210,54,H,0
1985,68,1450,71,1390,59,H,0
1985,68,1451,89,1418,80,H,0
1985,68,1452,51,1386,50,N,0
1985,68,1458,52,1321,51,A,0
1985,68,1461,68,1218,63,H,0
1985,68,1462,68,1178,63,H,0
1985,68,1463,73,1436,59,A,0
1985,68,1464,75,1103,61,A,0
1985,69,1161,72,1286,65,A,0
1985,69,1186,82,1226,70,H,0
1985,70,1139,70,1178,67,H,0
1985,70,1150,75,1216,65,H,0
1985,70,1166,87,1380,82,H,0
1985,70,1174,65,1162,62,A,0
1985,70,1184,69,1287,58,H,0
1985,70,1201,58,1363,49,H,0
1985,70,1206,81,1187,69,A,0
1985,70,1223,71,1341,52,H,0
1985,70,1227,83,1238,63,H,0
1985,70,1242,79,1441,62,H,0
1985,70,1246,75,1435,58,H,0
1985,70,1248,58,1180,55,A,0
1985,70,1256,83,1147,65,H,0
1985,70,1257,52,1408,51,H,0
1985,70,1258,84,1109,65,H,0
1985,70,1259,67,1352,64,H,0
1985,70,1265,71,1384,57,A,0
1985,70,1267,62,1190,57,A,0
1985,70,1270,86,1368,68,H,0
1985,70,1281,88,1402,54,H,0
1985,70,1283,76,1426,49,H,0
1985,70,1293,66,1309,61,H,0
1985,70,1298,83,1423,68,H,0
1985,70,1331,90,1191,75,H,0
1985,70,1349,73,1323,70,H,0
1985,70,1364,84,1253,73,A,0
1985,70,1385,76,1437,71,H,0
1985,70,1387,73,1327,60,A,0
1985,70,1399,70,1292,64,A,0
1985,70,1416,51,1135,50,H,0
1985,70,1419,88,1322,71,A,0
1985,70,1431,66,1149,47,H,0
1985,70,1447,68,1284,66,A,0
1985,70,1462,95,1260,90,H,0
1985,71,1119,63,1200,59,H,0
1985,71,1131,57,1159,54,A,0
1985,71,1152,73,1238,64,H,0
1985,71,1155,90,1210,81,A,0
1985,71,1156,83,1183,72,H,0
1985,71,1207,90,1371,70,N,0
1985,71,1241,80,1330,68,H,0
1985,71,1264,75,1389,65,H,0
1985,71,1299,85,1111,59,H,0
1985,71,1301,51,1438,45,H,0
1985,71,1307,64,1149,59,H,0
1985,71,1310,71,1306,69,A,0
1985,71,1311,70,1212,62,H,0
1985,71,1317,60,1215,58,H,0
1985,71,1318,94,1263,70,H,0
1985,71,1337,90,1160,64,H,0
1985,71,1405,67,1245,58,H,0
1985,71,1443,75,1239,64,H,0
1985,71,1448,79,1202,64,A,0
1985,72,1104,79,1261,67,H,0
1985,72,1116,67,1395,59,H,0
1985,72,1123,81,1185,79,A,0
1985,72,1137,69,1220,54,H,0
1985,72,1145,71,1165,54,A,0
1985,72,1151,81,1441,69,H,0
1985,72,1152,94,1380,83,H,0
1985,72,1174,81,1110,73,H,0
1985,72,1180,93,1406,76,H,0
1985,72,1181,87,1187,63,H,0
1985,72,1197,81,1121,76,A,0
1985,72,1201,72,1414,66,A,0
1985,72,1222,83,1403,74,H,0
1985,72,1233,87,1178,82,A,0
1985,72,1243,81,1186,43,H,0
1985,72,1246,57,1279,45,A,0
1985,72,1247,95,1193,89,A,0
1985,72,1249,75,1267,67,A,0
1985,72,1250,68,1248,65,A,0
1985,72,1272,90,1398,57,H,0
1985,72,1275,56,1132,50,A,0
1985,72,1280,65,1208,64,H,0
1985,72,1281,70,1320,56,A,0
1985,72,1293,86,1122,69,A,0
1985,72,1296,66,1444,63,H,0
1985,72,1298,67,1350,63,A,0
1985,72,1314,75,1268,74,H,0
1985,72,1325,75,1141,66,A,0
1985,72,1326,99,1458,88,H,0
1985,72,1333,59,1332,54,H,0
1985,72,1344,75,1163,66,H,0
1985,72,1373,67,1383,60,A,0
1985,72,1374,95,1124,63,H,0
1985,72,1376,79,1216,67,H,0
1985,72,1378,56,1199,54,A,0
1985,72,1391,71,1135,68,H,0
1985,72,1393,64,1130,58,H,0
1985,72,1397,86,1120,74,H,0
1985,72,1400,65,1349,53,A,0
1985,72,1401,77,1266,69,N,0
1985,72,1409,104,1328,89,H,0
1985,72,1416,70,1271,58,H,0
1985,72,1427,60,1309,54,N,0
1985,73,1112,69,1143,67,A,0
1985,73,1113,89,1390,74,A,0
1985,73,1119,57,1264,49,H,0
1985,73,1140,88,1218,78,A,0
1985,73,1166,68,1446,61,A,0
1985,73,1172,69,1190,58,H,0
1985,73,1182,69,1336,63,H,0
1985,73,1183,78,1410,76,H,0
1985,73,1192,77,1384,73,H,0
1985,73,1196,68,1435,64,A,0
1985,73,1200,73,1162,72,A,0
1985,73,1204,77,1209,61,A,0
1985,73,1215,67,1147,60,H,0
1985,73,1223,66,1114,61,H,0
1985,73,1228,64,1276,58,H,0
1985,73,1229,78,1356,63,H,0
1985,73,1231,77,1321,50,H,0
1985,73,1232,73,1179,70,H,0
1985,73,1235,69,1320,61,A,0
1985,73,1254,59,1265,55,H,0
1985,73,1258,80,1160,71,H,0
1985,73,1277,81,1345,72,A,0
1985,73,1301,71,1155,68,A,0
1985,73,1306,68,1221,67,H,0
1985,73,1307,50,1461,37,H,0
1985,73,1311,93,1411,86,H,0
1985,73,1319,65,1226,62,H,0
1985,73,1329,96,1426,84,H,0
1985,73,1330,86,1150,60,H,0
1985,73,1353,85,1386,76,H,0
1985,73,1359,76,1273,69,H,0
1985,73,1360,67,1402,56,H,0
1985,73,1361,76,1428,67,H,0
1985,73,1363,97,1168,92,A,0
1985,73,1368,71,1419,68,H,0
1985,73,1382,65,1203,61,H,0
1985,73,1396,65,1269,39,H,0
1985,73,1412,67,1239,55,H,0
1985,73,1417,75,1450,48,H,0
1985,73,1418,101,1351,70,H,0
1985,73,1424,68,1334,57,H,0
1985,73,1429,78,1364,75,A,0
1985,73,1431,67,1102,56,H,0
1985,73,1432,80,1227,59,A,0
1985,73,1433,72,1443,58,A,0
1985,73,1447,88,1352,79,H,0
1985,73,1449,66,1425,50,A,0
1985,73,1451,76,1305,74,A,0
1985,73,1452,70,1348,51,H,0
1985,73,1455,82,1133,79,A,0
1985,74,1134,82,1263,67,H,0
1985,74,1217,60,1343,50,A,0
1985,74,1242,90,1375,81,A,0
1985,74,1259,61,1383,42,A,0
1985,74,1285,61,1129,51,A,0
1985,74,1286,79,1225,74,A,0
1985,74,1335,83,1171,59,H,0
1985,74,1374,73,1401,60,A,0
1985,74,1380,105,1212,75,H,0
1985,75,1104,60,1246,58,H,0
1985,75,1106,72,1341,52,A,0
1985,75,1108,88,1290,68,H,0
1985,75,1113,77,1143,70,A,0
1985,75,1114,80,1215,65,A,0
1985,75,1116,64,1400,58,H,0
1985,75,1120,62,1280,53,H,0
1985,75,1122,74,1464,72,H,0
